	subject	object	local_mi
2480	TWMET_00027	TWMET_00254	210
2481	TWMET_00027	TWMET_00264	25
2482	TWMET_00027	TWMET_00275	944
2483	TWMET_00027	TWMET_00316	3
2484	TWMET_00027	TWMET_00376	416
2485	TWMET_00027	TWMET_00386	65
2486	TWMET_00027	TWMET_00400	40
2487	TWMET_00027	TWMET_00408	198
2488	TWMET_00027	TWMET_00411	438
2489	TWMET_00027	TWMET_00441	250
2490	TWMET_00027	TWMET_00451	17
2491	TWMET_00027	TWMET_00467	37
2492	TWMET_00027	TWMET_00485	94
2493	TWMET_00027	TWMET_00497	39
2494	TWMET_00027	TWMET_00507	38
2495	TWMET_00027	TWMET_00533	34
2496	TWMET_00027	TWMET_00536	51
2497	TWMET_00027	TWMET_00564	84
2498	TWMET_00027	TWMET_00585	580
2499	TWMET_00027	TWMET_00720	6
2500	TWMET_00027	TWMET_00785	9
2501	TWMET_00027	TWMET_00802	504
2502	TWMET_00027	TWMET_00819	349800
2503	TWMET_00027	TWMET_00847	37
2504	TWMET_00027	TWMET_00867	422
2505	TWMET_00027	TWMET_00897	1526
2506	TWMET_00027	TWMET_00931	32
2507	TWMET_00027	TWMET_00941	345
2508	TWMET_00027	TWMET_00997	41
2509	TWMET_00027	TWMET_01030	33
2510	TWMET_00027	TWMET_01100	1921
2511	TWMET_00027	TWMET_01151	72
2512	TWMET_00027	TWMET_01158	21
2513	TWMET_00027	TWMET_01175	30
2514	TWMET_00027	TWMET_01200	14
2515	TWMET_00027	TWMET_01235	142
2516	TWMET_00028	TWMET_00002	7666
2517	TWMET_00028	TWMET_00004	826
2518	TWMET_00028	TWMET_00006	423
2519	TWMET_00028	TWMET_00009	7437
2520	TWMET_00028	TWMET_00011	7484
2521	TWMET_00028	TWMET_00015	706
2522	TWMET_00028	TWMET_00018	1144
2523	TWMET_00028	TWMET_00020	1176
2524	TWMET_00028	TWMET_00022	9948
2525	TWMET_00028	TWMET_00024	344
2526	TWMET_00028	TWMET_00033	1805861
2527	TWMET_00028	TWMET_00035	404
2528	TWMET_00028	TWMET_00039	1432
2529	TWMET_00028	TWMET_00041	215
2530	TWMET_00028	TWMET_00048	113344
2531	TWMET_00028	TWMET_00060	447
2532	TWMET_00028	TWMET_00064	1125
2533	TWMET_00028	TWMET_00067	238
2534	TWMET_00028	TWMET_00077	119
2535	TWMET_00028	TWMET_00079	125
2536	TWMET_00028	TWMET_00083	112
2537	TWMET_00028	TWMET_00087	65
2538	TWMET_00028	TWMET_00099	115
2539	TWMET_00028	TWMET_00101	87
2540	TWMET_00028	TWMET_00104	366
2541	TWMET_00028	TWMET_00121	476
2542	TWMET_00028	TWMET_00126	94
2543	TWMET_00028	TWMET_00129	110
2544	TWMET_00028	TWMET_00144	108
2545	TWMET_00028	TWMET_00148	10300
2546	TWMET_00028	TWMET_00156	79
2547	TWMET_00028	TWMET_00166	77
2548	TWMET_00028	TWMET_00176	48
2549	TWMET_00028	TWMET_00181	71
2550	TWMET_00028	TWMET_00184	74
2551	TWMET_00028	TWMET_00191	101
2552	TWMET_00028	TWMET_00193	98
2553	TWMET_00028	TWMET_00197	43
2554	TWMET_00028	TWMET_00205	22
2555	TWMET_00028	TWMET_00211	231
2556	TWMET_00028	TWMET_00217	119
2557	TWMET_00028	TWMET_00243	17
2558	TWMET_00028	TWMET_00266	46
2559	TWMET_00028	TWMET_00273	5
2560	TWMET_00028	TWMET_00322	212
2561	TWMET_00028	TWMET_00435	14
2562	TWMET_00028	TWMET_00450	3
2563	TWMET_00028	TWMET_00492	9
2564	TWMET_00028	TWMET_00508	3
2565	TWMET_00028	TWMET_00547	2
2566	TWMET_00028	TWMET_00552	8
2567	TWMET_00028	TWMET_00717	8
2568	TWMET_00028	TWMET_00754	1
2569	TWMET_00028	TWMET_00785	10
2570	TWMET_00028	TWMET_00840	80
2571	TWMET_00028	TWMET_00847	26
2572	TWMET_00028	TWMET_00850	11
2573	TWMET_00028	TWMET_00867	38551
2574	TWMET_00028	TWMET_00870	665
2575	TWMET_00028	TWMET_00897	21
2576	TWMET_00028	TWMET_00910	21
2577	TWMET_00028	TWMET_00931	27
2578	TWMET_00028	TWMET_00941	704
2579	TWMET_00028	TWMET_01025	244
2580	TWMET_00028	TWMET_01141	38
2581	TWMET_00028	TWMET_01153	246
2582	TWMET_00028	TWMET_01173	40
2583	TWMET_00028	TWMET_01184	171
2584	TWMET_00028	TWMET_01208	24
2585	TWMET_00030	TWMET_00002	2146
2586	TWMET_00030	TWMET_00004	1161
2587	TWMET_00030	TWMET_00006	1013
2588	TWMET_00030	TWMET_00009	674
2589	TWMET_00030	TWMET_00011	5151
2590	TWMET_00030	TWMET_00015	505
2591	TWMET_00030	TWMET_00018	487
2592	TWMET_00030	TWMET_00020	170
2593	TWMET_00030	TWMET_00022	202
2594	TWMET_00030	TWMET_00024	512
2595	TWMET_00030	TWMET_00027	204
2596	TWMET_00030	TWMET_00031	106392
2597	TWMET_00030	TWMET_00035	533
2598	TWMET_00030	TWMET_00039	324
2599	TWMET_00030	TWMET_00041	3693
2600	TWMET_00030	TWMET_00045	165
2601	TWMET_00030	TWMET_00051	278
2602	TWMET_00030	TWMET_00057	346
2603	TWMET_00030	TWMET_00062	600
2604	TWMET_00030	TWMET_00064	69
2605	TWMET_00030	TWMET_00074	111
2606	TWMET_00030	TWMET_00077	113
2607	TWMET_00030	TWMET_00079	90
2608	TWMET_00030	TWMET_00087	53
2609	TWMET_00030	TWMET_00090	612
2610	TWMET_00030	TWMET_00104	394
2611	TWMET_00030	TWMET_00119	10359
2612	TWMET_00030	TWMET_00121	75
2613	TWMET_00030	TWMET_00126	111
2614	TWMET_00030	TWMET_00129	71
2615	TWMET_00030	TWMET_00148	112
2616	TWMET_00030	TWMET_00152	56
2617	TWMET_00030	TWMET_00163	141
2618	TWMET_00030	TWMET_00168	9405
2619	TWMET_00030	TWMET_00176	67
2620	TWMET_00030	TWMET_00181	340
2621	TWMET_00030	TWMET_00191	37
2622	TWMET_00030	TWMET_00193	330
2623	TWMET_00030	TWMET_00197	36
2624	TWMET_00030	TWMET_00205	31
2625	TWMET_00030	TWMET_00217	48
2626	TWMET_00030	TWMET_00230	32
2627	TWMET_00030	TWMET_00233	216
2628	TWMET_00030	TWMET_00240	969
2629	TWMET_00030	TWMET_00249	27
2630	TWMET_00030	TWMET_00254	34
2631	TWMET_00030	TWMET_00268	29
2632	TWMET_00030	TWMET_00272	35
2633	TWMET_00030	TWMET_00275	60
2634	TWMET_00030	TWMET_00316	224
2635	TWMET_00030	TWMET_00354	16
2636	TWMET_00030	TWMET_00403	376
2637	TWMET_00030	TWMET_00435	17
2638	TWMET_00030	TWMET_00450	75
2639	TWMET_00030	TWMET_00478	168
2640	TWMET_00030	TWMET_00500	35
2641	TWMET_00030	TWMET_00534	29
2642	TWMET_00030	TWMET_00799	19
2643	TWMET_00030	TWMET_00856	19
2644	TWMET_00030	TWMET_00917	253
2645	TWMET_00030	TWMET_00941	50
2646	TWMET_00030	TWMET_01175	17
2647	TWMET_00030	TWMET_01200	3
2648	TWMET_00031	TWMET_00002	2083
2649	TWMET_00031	TWMET_00004	714
2650	TWMET_00031	TWMET_00009	1576
2651	TWMET_00031	TWMET_00011	381
2652	TWMET_00031	TWMET_00015	220
2653	TWMET_00031	TWMET_00018	79920
2654	TWMET_00031	TWMET_00020	165
2655	TWMET_00031	TWMET_00022	228
2656	TWMET_00031	TWMET_00024	169
2657	TWMET_00031	TWMET_00027	225
2658	TWMET_00031	TWMET_00030	106392
2659	TWMET_00031	TWMET_00035	7720
2660	TWMET_00031	TWMET_00039	371
2661	TWMET_00031	TWMET_00045	104
2662	TWMET_00031	TWMET_00048	101
2663	TWMET_00031	TWMET_00051	1773
2664	TWMET_00031	TWMET_00057	121
2665	TWMET_00031	TWMET_00060	30
2666	TWMET_00031	TWMET_00062	80
2667	TWMET_00031	TWMET_00064	68
2668	TWMET_00031	TWMET_00067	1245
2669	TWMET_00031	TWMET_00074	157
2670	TWMET_00031	TWMET_00077	508
2671	TWMET_00031	TWMET_00079	68
2672	TWMET_00031	TWMET_00087	154
2673	TWMET_00031	TWMET_00099	69
2674	TWMET_00031	TWMET_00101	88
2675	TWMET_00031	TWMET_00121	326
2676	TWMET_00031	TWMET_00126	49
2677	TWMET_00031	TWMET_00129	89
2678	TWMET_00031	TWMET_00144	360
2679	TWMET_00031	TWMET_00148	37
2680	TWMET_00031	TWMET_00152	28
2681	TWMET_00031	TWMET_00163	37
2682	TWMET_00031	TWMET_00166	37
2683	TWMET_00031	TWMET_00176	198
2684	TWMET_00031	TWMET_00181	59
2685	TWMET_00031	TWMET_00184	62
2686	TWMET_00031	TWMET_00191	30
2687	TWMET_00031	TWMET_00193	30
2688	TWMET_00031	TWMET_00197	47
2689	TWMET_00031	TWMET_00211	11
2690	TWMET_00031	TWMET_00217	78
2691	TWMET_00031	TWMET_00225	36
2692	TWMET_00031	TWMET_00243	24
2693	TWMET_00031	TWMET_00246	50
2694	TWMET_00031	TWMET_00253	37
2695	TWMET_00031	TWMET_00263	21
2696	TWMET_00031	TWMET_00266	405
2697	TWMET_00031	TWMET_00269	33
2698	TWMET_00031	TWMET_00273	20
2699	TWMET_00031	TWMET_00386	180
2700	TWMET_00031	TWMET_00400	40
2701	TWMET_00031	TWMET_00411	58
2702	TWMET_00031	TWMET_00441	1350
2703	TWMET_00031	TWMET_00451	24
2704	TWMET_00031	TWMET_00478	52
2705	TWMET_00031	TWMET_00500	80
2706	TWMET_00031	TWMET_00508	2
2707	TWMET_00031	TWMET_00772	2
2708	TWMET_00031	TWMET_00799	264
2709	TWMET_00031	TWMET_00844	218
2710	TWMET_00031	TWMET_00848	23
2711	TWMET_00031	TWMET_00856	7
2712	TWMET_00031	TWMET_00872	170
2713	TWMET_00031	TWMET_00909	10
2714	TWMET_00031	TWMET_00917	1360
2715	TWMET_00031	TWMET_00940	29
2716	TWMET_00031	TWMET_00991	22
2717	TWMET_00031	TWMET_01000	12
2718	TWMET_00031	TWMET_01015	4
2719	TWMET_00031	TWMET_01030	84
2720	TWMET_00031	TWMET_01151	53
2721	TWMET_00031	TWMET_01158	22
2722	TWMET_00031	TWMET_01175	240
2723	TWMET_00031	TWMET_01200	14
2724	TWMET_00032	TWMET_00002	1943
2725	TWMET_00032	TWMET_00004	3172
2726	TWMET_00032	TWMET_00006	406
2727	TWMET_00032	TWMET_00009	6258
2728	TWMET_00032	TWMET_00011	2238
2729	TWMET_00032	TWMET_00013	340
2730	TWMET_00032	TWMET_00015	7944
2731	TWMET_00032	TWMET_00018	2985
2732	TWMET_00032	TWMET_00020	33030
2733	TWMET_00032	TWMET_00022	439233
2734	TWMET_00032	TWMET_00024	1372
2735	TWMET_00032	TWMET_00027	214
2736	TWMET_00032	TWMET_00030	218
2737	TWMET_00032	TWMET_00033	21942
2738	TWMET_00032	TWMET_00035	379
2739	TWMET_00032	TWMET_00039	1348
2740	TWMET_00032	TWMET_00048	2840
2741	TWMET_00032	TWMET_00060	162
2742	TWMET_00032	TWMET_00064	16379
2743	TWMET_00032	TWMET_00067	640
2744	TWMET_00032	TWMET_00077	84
2745	TWMET_00032	TWMET_00079	86
2746	TWMET_00032	TWMET_00087	58
2747	TWMET_00032	TWMET_00099	444
2748	TWMET_00032	TWMET_00101	76
2749	TWMET_00032	TWMET_00104	520
2750	TWMET_00032	TWMET_00121	458
2751	TWMET_00032	TWMET_00126	193
2752	TWMET_00032	TWMET_00129	392
2753	TWMET_00032	TWMET_00144	102
2754	TWMET_00032	TWMET_00148	25936
2755	TWMET_00032	TWMET_00166	75
2756	TWMET_00032	TWMET_00168	78
2757	TWMET_00032	TWMET_00181	44
2758	TWMET_00032	TWMET_00191	61
2759	TWMET_00032	TWMET_00197	91
2760	TWMET_00032	TWMET_00205	98
2761	TWMET_00032	TWMET_00211	25
2762	TWMET_00032	TWMET_00225	40
2763	TWMET_00032	TWMET_00249	37
2764	TWMET_00032	TWMET_00254	465
2765	TWMET_00032	TWMET_00264	19
2766	TWMET_00032	TWMET_00272	53
2767	TWMET_00032	TWMET_00275	55
2768	TWMET_00032	TWMET_00316	6
2769	TWMET_00032	TWMET_00376	24
2770	TWMET_00032	TWMET_00386	594
2771	TWMET_00032	TWMET_00450	3
2772	TWMET_00032	TWMET_00467	39
2773	TWMET_00032	TWMET_00485	18
2774	TWMET_00032	TWMET_00497	20
2775	TWMET_00032	TWMET_00507	41
2776	TWMET_00032	TWMET_00552	13
2777	TWMET_00032	TWMET_00575	27
2778	TWMET_00032	TWMET_00584	48
2779	TWMET_00032	TWMET_00717	3
2780	TWMET_00032	TWMET_00799	15
2781	TWMET_00032	TWMET_00805	248
2782	TWMET_00032	TWMET_00836	1
2783	TWMET_00032	TWMET_00848	67
2784	TWMET_00032	TWMET_00856	46
2785	TWMET_00032	TWMET_00869	68
2786	TWMET_00032	TWMET_00917	384
2787	TWMET_00032	TWMET_00941	27
2788	TWMET_00032	TWMET_00997	26
2789	TWMET_00032	TWMET_01025	2057
2790	TWMET_00032	TWMET_01043	2
2791	TWMET_00032	TWMET_01153	69
2792	TWMET_00032	TWMET_01173	19
2793	TWMET_00032	TWMET_01184	25
2794	TWMET_00032	TWMET_01208	12
2795	TWMET_00032	TWMET_01235	62
2796	TWMET_00033	TWMET_00002	2322
2797	TWMET_00033	TWMET_00004	613
2798	TWMET_00033	TWMET_00006	719
2799	TWMET_00033	TWMET_00009	10968
2800	TWMET_00033	TWMET_00011	1630
2801	TWMET_00033	TWMET_00018	356
2802	TWMET_00033	TWMET_00020	213
2803	TWMET_00033	TWMET_00022	35724
2804	TWMET_00033	TWMET_00032	21942
2805	TWMET_00033	TWMET_00035	236
2806	TWMET_00033	TWMET_00039	384
2807	TWMET_00033	TWMET_00041	1168
2808	TWMET_00033	TWMET_00048	14892
2809	TWMET_00033	TWMET_00057	690
2810	TWMET_00033	TWMET_00060	363
2811	TWMET_00033	TWMET_00064	165
2812	TWMET_00033	TWMET_00079	152
2813	TWMET_00033	TWMET_00090	207
2814	TWMET_00033	TWMET_00101	105
2815	TWMET_00033	TWMET_00104	204
2816	TWMET_00033	TWMET_00121	74
2817	TWMET_00033	TWMET_00129	71
2818	TWMET_00033	TWMET_00148	414
2819	TWMET_00033	TWMET_00156	46
2820	TWMET_00033	TWMET_00176	47
2821	TWMET_00033	TWMET_00184	107
2822	TWMET_00033	TWMET_00191	1140
2823	TWMET_00033	TWMET_00193	72
2824	TWMET_00033	TWMET_00197	36
2825	TWMET_00033	TWMET_00211	90
2826	TWMET_00033	TWMET_00217	96
2827	TWMET_00033	TWMET_00230	47
2828	TWMET_00033	TWMET_00249	30
2829	TWMET_00033	TWMET_00254	218
2830	TWMET_00033	TWMET_00316	39
2831	TWMET_00033	TWMET_00376	16
2832	TWMET_00033	TWMET_00441	397
2833	TWMET_00033	TWMET_00533	22
2834	TWMET_00033	TWMET_00536	31
2835	TWMET_00033	TWMET_00564	55
2836	TWMET_00033	TWMET_00720	40
2837	TWMET_00033	TWMET_00840	143
2838	TWMET_00033	TWMET_00847	24
2839	TWMET_00033	TWMET_00850	6
2840	TWMET_00033	TWMET_00867	3558
2841	TWMET_00033	TWMET_00931	39
2842	TWMET_00033	TWMET_01000	270
2843	TWMET_00033	TWMET_01025	13
2844	TWMET_00033	TWMET_01141	37
2845	TWMET_00033	TWMET_01153	172
2846	TWMET_00033	TWMET_01173	41
2847	TWMET_00033	TWMET_01184	15
2848	TWMET_00033	TWMET_01208	2
2849	TWMET_00034	TWMET_00002	12688
2850	TWMET_00034	TWMET_00004	4404
2851	TWMET_00034	TWMET_00006	13944
2852	TWMET_00034	TWMET_00009	3598
2853	TWMET_00034	TWMET_00011	30800
2854	TWMET_00034	TWMET_00013	716
2855	TWMET_00034	TWMET_00015	70810
2856	TWMET_00034	TWMET_00018	451
2857	TWMET_00034	TWMET_00020	1832
2858	TWMET_00034	TWMET_00022	401
2859	TWMET_00034	TWMET_00024	42200
2860	TWMET_00034	TWMET_00027	3831
2861	TWMET_00034	TWMET_00030	283
2862	TWMET_00034	TWMET_00032	491
2863	TWMET_00034	TWMET_00035	4398
2864	TWMET_00034	TWMET_00039	2410
2865	TWMET_00034	TWMET_00041	71748
2866	TWMET_00034	TWMET_00045	257172
2867	TWMET_00034	TWMET_00048	26964
2868	TWMET_00034	TWMET_00051	496
2869	TWMET_00034	TWMET_00057	1102
2870	TWMET_00034	TWMET_00060	45
2871	TWMET_00034	TWMET_00062	47190
2872	TWMET_00034	TWMET_00064	175
2873	TWMET_00034	TWMET_00067	3540
2874	TWMET_00034	TWMET_00074	167
2875	TWMET_00034	TWMET_00077	243
2876	TWMET_00034	TWMET_00079	1791
2877	TWMET_00034	TWMET_00083	3733248
2878	TWMET_00034	TWMET_00087	282
2879	TWMET_00034	TWMET_00090	26906
2880	TWMET_00034	TWMET_00099	786
2881	TWMET_00034	TWMET_00101	440
2882	TWMET_00034	TWMET_00104	1932736
2883	TWMET_00034	TWMET_00115	113
2884	TWMET_00034	TWMET_00119	204
2885	TWMET_00034	TWMET_00121	11168
2886	TWMET_00034	TWMET_00126	608
2887	TWMET_00034	TWMET_00129	478
2888	TWMET_00034	TWMET_00144	193
2889	TWMET_00034	TWMET_00148	438
2890	TWMET_00034	TWMET_00152	68
2891	TWMET_00034	TWMET_00156	111
2892	TWMET_00034	TWMET_00163	82
2893	TWMET_00034	TWMET_00166	2934
2894	TWMET_00034	TWMET_00168	1245
2895	TWMET_00034	TWMET_00176	1252
2896	TWMET_00034	TWMET_00181	392
2897	TWMET_00034	TWMET_00184	544
2898	TWMET_00034	TWMET_00188	2096
2899	TWMET_00034	TWMET_00191	52
2900	TWMET_00034	TWMET_00193	374
2901	TWMET_00034	TWMET_00197	82
2902	TWMET_00034	TWMET_00205	303
2903	TWMET_00034	TWMET_00217	458
2904	TWMET_00034	TWMET_00219	507
2905	TWMET_00034	TWMET_00225	280
2906	TWMET_00034	TWMET_00230	93
2907	TWMET_00034	TWMET_00233	105
2908	TWMET_00034	TWMET_00240	117
2909	TWMET_00034	TWMET_00245	318
2910	TWMET_00034	TWMET_00249	56
2911	TWMET_00034	TWMET_00254	1990
2912	TWMET_00034	TWMET_00264	47
2913	TWMET_00034	TWMET_00268	72
2914	TWMET_00034	TWMET_00272	95
2915	TWMET_00034	TWMET_00275	750
2916	TWMET_00034	TWMET_00316	22
2917	TWMET_00034	TWMET_00353	14
2918	TWMET_00034	TWMET_00376	7095
2919	TWMET_00034	TWMET_00386	340
2920	TWMET_00034	TWMET_00400	3368
2921	TWMET_00034	TWMET_00408	71
2922	TWMET_00034	TWMET_00411	236
2923	TWMET_00034	TWMET_00441	5829
2924	TWMET_00034	TWMET_00451	52
2925	TWMET_00034	TWMET_00467	42146
2926	TWMET_00034	TWMET_00485	8908
2927	TWMET_00034	TWMET_00497	202
2928	TWMET_00034	TWMET_00507	226
2929	TWMET_00034	TWMET_00533	192
2930	TWMET_00034	TWMET_00536	170
2931	TWMET_00034	TWMET_00550	855
2932	TWMET_00034	TWMET_00554	69
2933	TWMET_00034	TWMET_00564	41448
2934	TWMET_00034	TWMET_00577	296
2935	TWMET_00034	TWMET_00585	4563
2936	TWMET_00034	TWMET_00720	60
2937	TWMET_00034	TWMET_00772	7
2938	TWMET_00034	TWMET_00799	130
2939	TWMET_00034	TWMET_00805	83793
2940	TWMET_00034	TWMET_00829	2
2941	TWMET_00034	TWMET_00847	200
2942	TWMET_00034	TWMET_00850	102
2943	TWMET_00034	TWMET_00867	550
2944	TWMET_00034	TWMET_00870	30835
2945	TWMET_00034	TWMET_00897	52
2946	TWMET_00034	TWMET_00910	15
2947	TWMET_00034	TWMET_00931	41
2948	TWMET_00034	TWMET_00940	333
2949	TWMET_00034	TWMET_00991	18
2950	TWMET_00034	TWMET_01000	4
2951	TWMET_00034	TWMET_01015	11
2952	TWMET_00034	TWMET_01030	154
2953	TWMET_00034	TWMET_01100	36
2954	TWMET_00034	TWMET_01151	328
2955	TWMET_00034	TWMET_01158	261
2956	TWMET_00034	TWMET_01175	21
2957	TWMET_00034	TWMET_01200	26
2958	TWMET_00034	TWMET_01235	29832
2959	TWMET_00035	TWMET_00002	3853
2960	TWMET_00035	TWMET_00004	4098
2961	TWMET_00035	TWMET_00006	3468
2962	TWMET_00035	TWMET_00009	4224
2963	TWMET_00035	TWMET_00011	872
2964	TWMET_00035	TWMET_00013	656
2965	TWMET_00035	TWMET_00015	12968
2966	TWMET_00035	TWMET_00018	19356
2967	TWMET_00035	TWMET_00020	16614
2968	TWMET_00035	TWMET_00022	498
2969	TWMET_00035	TWMET_00024	636
2970	TWMET_00035	TWMET_00027	14988
2971	TWMET_00035	TWMET_00030	533
2972	TWMET_00035	TWMET_00032	379
2973	TWMET_00035	TWMET_00034	4398
2974	TWMET_00035	TWMET_00039	1324176
2975	TWMET_00035	TWMET_00041	2238
2976	TWMET_00035	TWMET_00045	1354
2977	TWMET_00035	TWMET_00048	536
2978	TWMET_00035	TWMET_00051	519
2979	TWMET_00035	TWMET_00057	5440
2980	TWMET_00035	TWMET_00060	52
2981	TWMET_00035	TWMET_00062	1058
2982	TWMET_00035	TWMET_00064	3376
2983	TWMET_00035	TWMET_00067	942
2984	TWMET_00035	TWMET_00077	232
2985	TWMET_00035	TWMET_00079	176877
2986	TWMET_00035	TWMET_00083	2610
2987	TWMET_00035	TWMET_00087	96
2988	TWMET_00035	TWMET_00090	1968
2989	TWMET_00035	TWMET_00099	254
2990	TWMET_00035	TWMET_00101	1095
2991	TWMET_00035	TWMET_00104	1926
2992	TWMET_00035	TWMET_00121	2796
2993	TWMET_00035	TWMET_00126	272
2994	TWMET_00035	TWMET_00129	49194
2995	TWMET_00035	TWMET_00144	150
2996	TWMET_00035	TWMET_00148	192
2997	TWMET_00035	TWMET_00152	74
2998	TWMET_00035	TWMET_00166	756
2999	TWMET_00035	TWMET_00168	126
3000	TWMET_00035	TWMET_00176	376
3001	TWMET_00035	TWMET_00181	184
3002	TWMET_00035	TWMET_00184	187
3003	TWMET_00035	TWMET_00188	178728
3004	TWMET_00035	TWMET_00191	95
3005	TWMET_00035	TWMET_00193	88
3006	TWMET_00035	TWMET_00197	82
3007	TWMET_00035	TWMET_00205	126
3008	TWMET_00035	TWMET_00211	18
3009	TWMET_00035	TWMET_00217	420
3010	TWMET_00035	TWMET_00219	2779
3011	TWMET_00035	TWMET_00225	136
3012	TWMET_00035	TWMET_00230	91
3013	TWMET_00035	TWMET_00233	870
3014	TWMET_00035	TWMET_00245	58
3015	TWMET_00035	TWMET_00249	168
3016	TWMET_00035	TWMET_00254	3246
3017	TWMET_00035	TWMET_00264	50
3018	TWMET_00035	TWMET_00268	79
3019	TWMET_00035	TWMET_00272	57
3020	TWMET_00035	TWMET_00275	44110
3021	TWMET_00035	TWMET_00316	7595
3022	TWMET_00035	TWMET_00353	13
3023	TWMET_00035	TWMET_00376	162
3024	TWMET_00035	TWMET_00386	137
3025	TWMET_00035	TWMET_00400	274
3026	TWMET_00035	TWMET_00408	71
3027	TWMET_00035	TWMET_00411	3332
3028	TWMET_00035	TWMET_00441	624
3029	TWMET_00035	TWMET_00451	194
3030	TWMET_00035	TWMET_00467	1244
3031	TWMET_00035	TWMET_00485	572
3032	TWMET_00035	TWMET_00497	198
3033	TWMET_00035	TWMET_00507	19958
3034	TWMET_00035	TWMET_00533	55
3035	TWMET_00035	TWMET_00536	262
3036	TWMET_00035	TWMET_00550	104
3037	TWMET_00035	TWMET_00554	81
3038	TWMET_00035	TWMET_00564	358
3039	TWMET_00035	TWMET_00577	92
3040	TWMET_00035	TWMET_00585	35
3041	TWMET_00035	TWMET_00720	430
3042	TWMET_00035	TWMET_00772	28
3043	TWMET_00035	TWMET_00799	925
3044	TWMET_00035	TWMET_00805	3342
3045	TWMET_00035	TWMET_00840	6
3046	TWMET_00035	TWMET_00847	53
3047	TWMET_00035	TWMET_00850	9
3048	TWMET_00035	TWMET_00867	494
3049	TWMET_00035	TWMET_00870	624
3050	TWMET_00035	TWMET_00897	1100
3051	TWMET_00035	TWMET_00910	33
3052	TWMET_00035	TWMET_00931	130
3053	TWMET_00035	TWMET_00940	34
3054	TWMET_00035	TWMET_00991	35
3055	TWMET_00035	TWMET_01000	4
3056	TWMET_00035	TWMET_01030	48
3057	TWMET_00035	TWMET_01100	225
3058	TWMET_00035	TWMET_01151	687
3059	TWMET_00035	TWMET_01158	54
3060	TWMET_00035	TWMET_01175	27
3061	TWMET_00035	TWMET_01200	1144
3062	TWMET_00035	TWMET_01235	507
3063	TWMET_00037	TWMET_00002	4445
3064	TWMET_00037	TWMET_00004	5312
3065	TWMET_00037	TWMET_00006	19152
3066	TWMET_00037	TWMET_00009	5494
3067	TWMET_00037	TWMET_00011	876
3068	TWMET_00037	TWMET_00013	982
3069	TWMET_00037	TWMET_00015	30066
3070	TWMET_00037	TWMET_00018	540
3071	TWMET_00037	TWMET_00020	8736
3072	TWMET_00037	TWMET_00022	625
3073	TWMET_00037	TWMET_00024	5574
3074	TWMET_00037	TWMET_00027	23401
3075	TWMET_00037	TWMET_00030	247
3076	TWMET_00037	TWMET_00032	324
3077	TWMET_00037	TWMET_00034	1092630
3078	TWMET_00037	TWMET_00039	5415
3079	TWMET_00037	TWMET_00041	50391
3080	TWMET_00037	TWMET_00045	239525
3081	TWMET_00037	TWMET_00048	34496
3082	TWMET_00037	TWMET_00051	2110
3083	TWMET_00037	TWMET_00057	3213
3084	TWMET_00037	TWMET_00062	31592
3085	TWMET_00037	TWMET_00064	916
3086	TWMET_00037	TWMET_00067	2508
3087	TWMET_00037	TWMET_00074	192
3088	TWMET_00037	TWMET_00077	2502
3089	TWMET_00037	TWMET_00079	2817
3090	TWMET_00037	TWMET_00083	1295177
3091	TWMET_00037	TWMET_00087	384
3092	TWMET_00037	TWMET_00090	23418
3093	TWMET_00037	TWMET_00099	5465
3094	TWMET_00037	TWMET_00101	572
3095	TWMET_00037	TWMET_00104	131415
3096	TWMET_00037	TWMET_00119	179
3097	TWMET_00037	TWMET_00121	696
3098	TWMET_00037	TWMET_00126	1024
3099	TWMET_00037	TWMET_00129	194
3100	TWMET_00037	TWMET_00144	235
3101	TWMET_00037	TWMET_00148	133
3102	TWMET_00037	TWMET_00156	139
3103	TWMET_00037	TWMET_00166	3678
3104	TWMET_00037	TWMET_00168	132
3105	TWMET_00037	TWMET_00176	1632
3106	TWMET_00037	TWMET_00181	205
3107	TWMET_00037	TWMET_00184	248
3108	TWMET_00037	TWMET_00188	2856
3109	TWMET_00037	TWMET_00191	57
3110	TWMET_00037	TWMET_00193	166
3111	TWMET_00037	TWMET_00205	411
3112	TWMET_00037	TWMET_00211	22
3113	TWMET_00037	TWMET_00217	161
3114	TWMET_00037	TWMET_00219	96
3115	TWMET_00037	TWMET_00225	1688
3116	TWMET_00037	TWMET_00230	102
3117	TWMET_00037	TWMET_00233	456
3118	TWMET_00037	TWMET_00240	135
3119	TWMET_00037	TWMET_00245	112
3120	TWMET_00037	TWMET_00249	83
3121	TWMET_00037	TWMET_00254	11847
3122	TWMET_00037	TWMET_00264	57
3123	TWMET_00037	TWMET_00268	702
3124	TWMET_00037	TWMET_00272	103
3125	TWMET_00037	TWMET_00275	488
3126	TWMET_00037	TWMET_00316	7
3127	TWMET_00037	TWMET_00353	11
3128	TWMET_00037	TWMET_00376	11543
3129	TWMET_00037	TWMET_00386	356
3130	TWMET_00037	TWMET_00400	2454
3131	TWMET_00037	TWMET_00408	296
3132	TWMET_00037	TWMET_00411	950
3133	TWMET_00037	TWMET_00441	624
3134	TWMET_00037	TWMET_00451	60
3135	TWMET_00037	TWMET_00467	66033
3136	TWMET_00037	TWMET_00485	21183
3137	TWMET_00037	TWMET_00497	234
